id,name,date,RFC,IMMEX,SIC,qnty
"39edf65f-0b42-9985-38a7-46096c25c0ea","Americas Plating, S. de R.L. De C.V.","2007-03-27 19:12:32","0","1","1","14"
"3a0cecff-f13e-a37d-730b-4519d3be2084","Sunrise Jewelry de Mexico, S.A. de C.V.","2006-09-27 01:28:36","0","1","1","9"
"3a1d5a5a-715c-6f4e-cbad-500043afc5ef","DND Inc, S.A. de C.V.","2012-07-13 15:50:39","0","1","1","12"
"3a33c47b-8fbe-f3da-3d29-483b3d3f5e71","ALBANY INTERNATIONAL, S.A DE C.V","2008-05-26 22:43:51","0","1","1","19"
"3a9663e3-89af-9390-df2b-576ab7a93a13","ANA Global - Precision Plastics","2016-06-22 16:05:11","0","1","1","12"
"3b4cbbce-8e7e-5be4-97bf-443a9868a8c8","Charmex, SA DE CV","2006-04-10 17:39:45","0","1","1","14"
"3b84cf4c-aa95-0cc5-90a8-59d265f90c5f","Johnson Controls BE Servicios S.de R.L de CV.","2017-10-02 16:10:40","0","1","1","23"
"3b939dea-0840-ae82-7b9d-4b436b7fba18","Ganchos Metalicos de Mexico, S.A. de C.V.","2010-01-05 16:42:20","0","1","1","13"
"3ba3dda1-4670-f8a3-dd04-4803db253451","Point Baja, S. A. de C. V.","2008-04-14 22:30:29","0","1","1","19"
"3bcd4bb5-d4c0-cc0c-c356-4c25214660b4","Jerzees Yucatan, S.A. de C.V.","2010-06-25 21:38:55","0","1","1","9"
"3bfb6cec-6112-7c42-9bec-4829ed4ef5b2","Kb Foam de Mexicali S. A de C. V","2008-05-13 19:37:11","0","1","1","11"
"3c1e32a4-7937-075e-1221-4e3095d4c1f4","MORGAN POLYMER SEALS, S. DE R.L. DE C.V.","2011-07-27 22:48:24","0","1","1","20"
"3c1e8e8f-5715-82a7-1dd8-44287f41a701","Vidrios Mundiales, S.A de C.V.","2006-03-28 00:11:46","1","1","1","15"
"3c42a23b-4599-0fc1-6720-4856956cb58e","Marko de Mexico, S. de R.L. de C.V.","2008-06-16 16:30:03","0","1","1","11"
"3c9af8d9-081d-e9e1-f76a-4fff372e5350","Muramoto Manufacturing de Mexico, S. de R.L. de C.V.","2012-07-12 20:43:59","0","1","1","13"
"3cac3e56-ddfc-0cab-7c44-442897e39237","Laboratorios Scanti Bodies, S.A de C.V.","2006-03-28 01:54:40","0","1","1","8"
"3cb00b69-7ba2-47ac-93cf-442db85005fd","Hutchinson Seal de Mexico, S.A. de C.V","2006-03-31 23:18:50","0","1","1","8"
"3d73c1fd-bcb8-094c-d56a-4800e12fd8f9","Display Division","2008-04-12 16:23:22","0","1","1","21"
"3d8aa211-6d72-11ea-b799-00113210ce89","IMS Wire de Mexico, S de RL de CV","2020-03-23 18:53:21","0","1","1","25"
"3de11584-cf82-6c61-827e-482c726e2916","ENSAMBLADORA DEL NORTE S.A DE C.V","2008-05-15 17:26:42","0","1","1","19"
"3e6b4c0e-a3d9-a789-e05e-59d26ff36b45","Landberg Orora","2017-10-02 16:54:12","0","1","1","23"
"3e8b80d2-9da9-38c7-6ca1-4e726099a3d5","Eastlake Manufacturing de Mexico, S. A de C. V","2011-09-15 20:29:56","0","1","1","13"
"3edb8405-d1d4-ee75-8442-5d51d7d90a22","Ecocable Mexico Corporation S.de R.L. de C.V.","2019-08-12 21:19:55","0","1","1","22"
"3ee95000-b8f2-74e6-1a96-5852ecec65d2","United Technologies Aerospace Systems","2016-12-15 19:20:22","0","1","1","18"
"3f1a011c-9d37-005f-2594-59d27586d9c9","EWS S. de R. Lde C.V","2017-10-02 17:19:06","0","1","1","23"
"3f7dc3b5-5f77-71c9-4362-46a66d8ac194","Custom Cabs Ind, S.A. de C.V.","2007-07-24 21:21:42","1","1","1","11"
"3f9264b2-adfe-d3f7-7ced-444e980f6c92","Bose Corporation, SA de CV","2006-04-25 21:45:43","0","1","1","10"
"3fc54f6f-9865-4d2a-276a-48b5c7af9871","Mexifrutas, S.A de C.V.","2008-08-27 21:30:08","0","1","1","11"
"3fdd41ec-6de9-11ea-b799-00113210ce89","R & K Foam de Mexico S.A de C.V.","2020-03-24 09:05:15","0","1","1","25"
"401d34dc-b5e4-bc9c-9c51-487fa8ca303e","JEM Plastics S. A de C. V.","2008-07-17 20:16:35","0","1","1","11"
"4029dd4a-2d5e-d0eb-59b7-48b357f60fa9","Baja Window Shading S de R.L de C.V","2008-08-26 01:08:49","0","0","0","8"
"4042aabf-8b6c-33ed-bb62-4ed913a9d1c3","Altos Hornos de Mexico,S.A. de C.V.","2011-12-02 18:07:38","0","1","1","9"
"4051c9f9-8df9-b960-2624-471674b5a653","Industrias Graham Packaging, S. de R.L. de C.V.","2007-10-17 20:45:13","0","1","1","9"
"406860eb-bdd8-62a7-bf32-449acfa07c50","Greatbatch Tecnologias de Mexico, S. de R L. de CV","2006-06-22 17:11:19","0","1","1","8"
"407f6793-cdb5-9204-38ce-49a6fd4233fa","Industrias P Kay de Mexico, S. A de C. V","2009-02-26 20:36:08","0","1","1","11"
"409f0483-31da-1e68-8645-5ad7add866b0","Agencia Aduanal Oscar F. Pena","2018-04-18 20:43:22","0","1","1","12"
"40fbb610-65ba-4fc7-2b27-50087619c57f","GM MANUFACTURING, S. DE R.L. DE C.V.","2012-07-19 21:03:46","0","1","1","11"
"40fdfcbf-64cd-26f9-e3bf-4641f326a44a","CAD Diseno E Ingenieria, S.A. De C.V.","2007-05-09 16:13:49","0","1","1","16"
"410b7e1f-c367-0f76-6c5d-442db7ae80e5","Jose Montaño","2006-03-31 23:13:09","0","1","1","14"
"412683b3-6f3b-b47c-4c52-4ced587af4fb","Jin Myung Mexico, S.A. de C.V.","2010-11-24 18:24:37","0","1","1","14"
"41665caa-ba71-615a-9111-4acf8d623a7e","MONARCH MANUFACTURING, S.A. DE C.V.","2009-10-09 19:21:45","0","1","1","11"
"4199e37c-a00f-bf57-8627-50008dcabce0","Hanger Inc., S. de R.L. de C.V.","2012-07-13 21:04:40","0","1","1","17"
"41ad3393-bb87-f746-657a-577fefb9a99a","Cequent Electrical Products de Mexico, S. de R.L. de C.V.","2016-07-08 18:21:44","0","1","1","12"
"42252244-a28d-d23a-1326-48ee57603236","Comercializadora Mexicana Barato, S.A de C.V.","2008-10-09 19:12:45","0","1","1","11"
"426c3800-5616-ab01-4572-45d35380e7b9","J&S EMPAQUES S. DE R.L. DE C.V.","2007-02-14 18:23:37","0","1","1","16"
"42cade7f-c4d3-fbca-3537-500872e07f05","IK TECH DE MÉXICO , S. DE R.L. DE C.V.","2012-07-19 20:47:29","0","1","1","12"
"42d8dd59-4ece-057f-694c-541b3edcccbc","ISOCLIMA DE MEXICO, S.A DE C.V","2014-09-18 20:20:57","0","1","1","16"
"43030de4-e951-8ee7-8a03-4be08b3f96a9","Turbo Tec","2010-05-04 21:01:06","0","1","1","15"
"431c977e-0f59-2bf4-468c-470fd927c6f1","SAntomi, S.A. de C.V.","2007-10-12 20:31:02","0","1","1","11"
"434148b0-5423-0a86-7ba9-55539001402c","Beachmold Mexico, S De R.L. De C.V.","2015-05-13 17:56:59","0","1","1","10"
"438bb57d-783a-eb03-d756-44dd1af2350c","Ionbond de Mexico Tecate S.A. de C.V.","2006-08-12 00:01:50","0","1","1","14"
"43c4bf27-d3d0-0b5b-f45b-45493941dfa2","Raymundo Martinez","2006-11-02 00:18:19","1","1","1","23"
"43c91f5c-9cbf-d36b-7c82-5acf92ef4e04","Silgan Dispensing Systems (MWV)","2018-04-12 17:08:14","1","1","1","10"
"44020fd3-d719-2ac7-290c-4ec30208b71f","LN Safety Glass Pilkington, S. A de C. V","2011-11-16 00:24:54","0","1","1","9"
"440bcb23-df3a-cec4-2e74-48b30eeaaf0f","DAE WON MACHINE INDUSTRY DE ME XICO S.A.DE C.V","2008-08-25 19:58:00","0","1","1","15"
"44185071-f344-986e-410e-4e49bf814442","California Coatings, S. A de C. V","2011-08-16 00:52:56","0","1","1","15"
"442d9a3f-881d-a515-4456-5c5ca30076a8","Industrias Textiles Muniz","2019-02-07 21:30:18","0","1","1","24"
"4463aa78-7e39-cd1b-9bda-4e8f3b83b2c5","PKC Group","2011-10-07 17:50:31","0","1","1","10"
"4473b08d-4b23-6848-d61e-4921e06e6241","Bovard & Greco Studio de Mexico S. de R. L de C. V.","2008-11-17 21:24:15","0","1","1","17"
"44862353-881d-270a-5d74-4babb0eec376","Uni-Red Computacion y Sistemas, S.A. de C.V.","2010-03-25 18:48:46","0","1","1","12"
"44d3c191-2cf0-be27-295c-4431c61ef979","Woodhead de Mexico, S.A de C.V.","2006-04-04 01:06:48","0","1","1","16"
"45364619-5948-e3cf-4de6-443d2990d013","Pacific Transformers de Mexico, S.A de C.V.","2006-04-12 16:23:27","0","1","1","9"
"455da3e9-6015-4f12-2b3d-48236ef6f3f2","Coast Aluminimm S. A de C. V. and Architectural Inc.","2008-05-08 21:20:20","1","1","1","24"
"4567c5f7-4ed2-7e7a-964a-443af87343f5","Termistores de Tecate, SA de CV","2006-04-11 00:30:41","0","1","1","11"
"456d044f-47ca-99e1-b076-44e0a4013f19","Muebles Fino Buenos, S.A de C.V.","2006-08-14 16:26:36","0","1","1","15"
"458b41f0-a446-9dc1-f89e-4fda42e00751","SPACEBAG DE MÉXICO S. DE R.L. DE C.V.","2012-06-14 20:00:36","0","1","1","13"
"45c92a9f-65c4-fe84-feae-461fefd1eccf","Sure Electronica, S.A de C.V.","2007-04-13 21:02:46","0","1","1","15"
"460886a3-bc08-ebc3-1515-54889247d398","San diego Ace en Mexico S. de R.L de C.V","2014-12-10 18:33:49","0","1","1","21"
"46284a68-cd54-a724-d84a-4970cd63608a","Daewoo Electronics Home Appliance De Mexico, S.A de C.V.","2009-01-16 18:08:48","0","1","1","10"
"4646ecc4-021f-126a-19a1-4856c24d4abf","Empaques Baja, S.A de C.V.","2008-06-16 19:43:35","0","1","1","12"
"46bc9b3a-e25e-2407-1a7d-442db79dc750","Amex de Mexico, SA de CV","2006-03-31 23:11:36","0","1","1","10"
"46c0112d-0f76-df14-f4c5-49ad756fe305","Goggles Etc, S de RL de C.V.","2009-03-03 18:21:24","1","1","1","13"
"46d4afcd-b95f-3fca-2e3b-4463b447395b","Hwa in Mexicana, S A. de C. V.","2006-05-11 22:01:53","0","1","1","13"
"4706ce5c-c69b-aaa8-2de5-4817ca2d7188","International Assembly Specialist, S. A de C. V.","2008-04-30 01:25:40","0","1","1","17"
"470fbde3-b7eb-b438-352f-44fded61b981","Fibercon de Mexico, S.A de C.V.","2006-09-05 21:35:12","0","1","1","16"
"473ee66e-7ac6-df01-5f94-4e8e4839cd82","Lutron CNC, S. de R. L de C. V.","2011-10-07 00:30:25","0","1","1","9"
"47a55614-c92c-b39b-2f32-470fdec1eb6b","RightHand MFG , S. de R.L. de C.V.","2007-10-12 20:53:30","0","1","1","12"
"47d78ca2-941e-aaef-5c50-525ec6519348","Felicidad Artisans, S. de R.L. de C.V.","2013-10-16 17:02:08","0","1","1","15"
"4812a36e-d7ea-003b-af5d-44a1a50de648","UK Sailmakers de Mexico, S. de R.L. de C.V.","2006-06-27 21:39:58","0","1","1","16"
"48b706f0-7e69-22b3-dac2-4e9314f1a0e9","PRODUCTOS HIDROPONICOS DE PARRAL, S.A DE C.V","2011-10-10 15:50:13","0","1","1","11"
"48b7513d-12a5-5a5f-38f6-44ea2c60b909","Ferroarte de Mexico, S.A de C.V.","2006-08-21 21:56:43","0","1","1","16"
"48ec4261-41e1-e560-7390-46b12ea36c76","Biotix International, S.De R.L. de C.V. (Antes Continental Lab Products)","2007-08-02 01:06:35","0","1","1","10"
"49955612-85c8-3491-5f83-478809ee27f3","Rockwell Automation Monterrey Manufacturing,S. de R.L. de C.V.","2008-01-12 00:28:51","0","1","1","10"
"49a7aa01-08b4-f764-ffad-49d6561c00c0","Recicladora Temarry, S.A. De C.V.","2009-04-03 18:33:13","0","1","1","13"
"49b2df7a-6d78-11ea-b799-00113210ce89","Hayes Products, S de R.L. de C.V.","2020-03-23 19:36:38","0","1","1","25"
"49c711b5-7d1f-4511-a094-468d6ed87f9a","Doitronics, S.A. de C.V.","2007-07-05 22:17:57","0","1","1","15"
"49e03e27-f940-6bdf-88b9-56e9b24add39","Natural Gem S.A. De C.V.","2016-03-16 19:21:30","0","1","1","13"
"4a510261-1215-bae9-c21b-4e8e4a9a08f8","Comercializadora de Insumos para Maquiladoras, S. A de C. V","2011-10-07 00:41:26","0","1","1","11"
"4a9098a1-0969-cbfe-4fcc-48b315d721de","NPA de mexico , s.a de c.v","2008-08-25 20:25:08","0","1","1","21"
"4a9ed25c-edfa-14db-8ef2-4ffc772f3384","SEACON GLOBAL PRODUCTION, S DE R.L. DE C.V.","2012-07-10 18:42:37","0","1","1","11"
"4aa7c43a-84d8-9cda-72e3-5b7714a0720e","Sonitronies, S. de R.L. de C.V.","2018-08-17 18:30:55","0","1","1","23"
"4b1d501a-324d-9d69-4e6d-48a1e2af4509","Preciosa Clothing","2008-08-12 19:22:34","0","1","1","18"
"4b490818-b4d8-f194-05bb-4c9a2b2f29ad","Fabrica de Tequilas Finos, SA de CV","2010-09-22 16:15:41","0","1","1","15"
"4b679092-56e2-22f5-0495-4eb2e4f83f95","Webasto-Edscha Cabrio México, S.A. de C.V.","2011-11-03 18:59:32","0","1","1","23"
"4bc309c5-ef3e-42d6-5bba-4ffc6699deff","Grupo Modelo, S.A, de C.V.","2012-07-10 17:27:55","1","1","1","13"
"4bf40a87-eb9b-f1d6-ca61-44a2cc905f6d","Medimexico, S de RL de CV","2006-06-28 18:37:42","0","1","1","10"
"4c59e287-6d74-11ea-b799-00113210ce89","Gez Products, S. A. De C. V.","2020-03-23 19:08:05","0","1","1","25"
"4c5ad072-c4e3-28ff-d9bd-4831c44d1055","LA ADA DE ACUNA S.A DE C.V","2008-05-19 18:16:53","0","1","1","18"
"4cd7208b-ab21-52cf-14f3-4fff2845879e","Martek Power, S.A. de C.V.","2012-07-12 19:41:13","0","1","1","14"
"4de8b54e-47cd-ea9f-a9f1-48eaa490fe9a","Gleason S. A de C. V.","2008-10-06 23:52:03","0","1","1","15"
"4e272185-e0a9-a77c-8776-445a98294d46","Decoracion Colonial, SA de CV","2006-05-05 00:12:56","0","1","1","15"
"4e44b5b5-853c-8a62-17d1-45252f763eb8","Ichia Rubber de Mexico, S.A de C.V.","2006-10-05 16:16:22","0","1","1","14"
"4e7244d5-7451-3a7f-011a-4a030ff88a71","ATD de Mexico, S.A de C.V.","2009-05-07 16:44:21","0","1","1","11"
"4e724517-7f67-d914-c01e-567c68e6dc57","BRG Sports Mexico, S.A. De C.V.","2015-12-24 21:48:05","0","1","1","11"
"4e7e9179-83ec-024f-a91d-4496f2f34ffe","Gobierno del Estado de San Luis Potosi, S de RL de CV","2006-06-19 18:52:14","0","1","1","11"
"4e900ff4-0a15-ca84-90b0-53bb0d1ed71b","Intermex Manufactura","2014-07-07 21:11:46","0","1","1","15"
"4eafbfa3-d0ab-0af8-8c8b-59ef96ac7fc2","Phoenix Diseno y Manufactura S. de R.L. de C.V.","2017-10-24 19:37:08","0","1","1","17"
"4ed3fbda-59cd-c890-c699-486a917e5a3a","Agencia Aduanal Romero Galaviz","2008-07-01 20:18:36","0","1","1","18"
"4f26c0f2-3760-935b-94b8-54ad99549b60","Welmar De Mexico, S. De R.L. De C.V.","2015-01-07 20:38:09","1","1","1","21"
"4f3b2319-847e-b24b-d3d6-4e2ee9e16341","Johnson Controls : Ciudad de México :","2011-07-26 16:21:06","0","1","1","12"
"4f800523-3f27-60b1-2ca1-5ab40500c089","Radiall Obregon","2018-03-22 19:34:14","0","1","1","13"
"4fc3b111-6d78-11ea-b799-00113210ce89","AllPower De Mexico, S. De R.L. De C.V.","2020-03-23 19:36:48","0","0","1","16"
"5014053b-64dd-bfff-ed3c-4ed936c69098","Fundiciones Rice, S. A de C. V","2011-12-02 20:34:11","0","1","1","9"
"50809b38-05cb-b374-2f59-4422e583db66","MUTSUTECH, S.A. de C.V.","2006-03-23 18:12:22","1","1","1","9"
"50cd321a-04fd-052a-d87a-4e612b3711a5","PRO Uniformes, S. de R. L. de C. V.","2011-09-02 19:17:27","0","1","1","21"
"512d58ce-667e-0d36-58f7-5980d191003f","Delphi Connection Systems Tijuana (Planta 1)","2017-08-01 19:08:55","0","1","1","13"
"5136cbf7-ffb0-71ac-eed3-53728e8254bd","ULTRA SOCCER INTERNACIONAL, S.A DE C.V","2014-05-13 21:28:40","0","1","1","15"
"5178da42-990e-4096-3dfa-565f3a45f8ba","Endi-Mex, S.A. De C.V.","2015-12-02 18:36:35","0","1","1","10"
"51afa507-5d73-3af6-e516-58af3ae071c0","Granite Galery S.de R.L de C.V.","2017-02-23 19:39:39","0","1","1","12"
"51b2368d-ece1-e6a8-6599-4431b37ace8b","Honeywell Aerospace de Mexico, S.A de C.V.","2006-04-03 23:47:02","0","1","1","17"
"52664cc1-0a43-3da3-7294-4e3c43129349","ESPECIALIDADES MÉDICAS KENMEX, S.A. DE C.V. (COVIDIEN)","2011-08-05 19:26:51","0","1","1","12"
"52708b8f-2b4d-4b3a-1e80-597fa0d1bd8a","Emermex S.A de C.V.","2017-07-31 21:27:41","0","1","1","20"
"5279cd01-ad43-68c9-3e78-4641f2a655b4","BUCHER INDUSTRIES","2007-05-09 16:11:44","0","1","1","10"
"528efbbf-6175-7b9f-3f3e-48499ea9931a","INDUSTRIAS AGROPLASTICAS DE ENSENADA, S.A DE C.V","2008-06-06 20:31:13","0","1","1","19"
"52d250a4-dbff-7bd9-e4e9-538e3a099216","QNW FASHION DE MEXICO S.A DE C.V","2014-06-03 21:12:38","0","1","1","16"
"52e1a031-31ce-557b-d02d-481a23f2985b","PARTES REMANUFACTURADAS DE MEXICO S.A DE C.V","2008-05-01 20:10:26","0","1","1","18"
"52ff059c-940f-b9ca-1e55-46e700ef674e","Corrugados de Baja California, S. de R.L. de C.V.","2007-09-11 20:52:22","0","1","1","9"
"533c23d3-6e5d-dc5f-48fb-488a23563233","Fabrica de Pantalones SJG., S. A de C. V.","2008-07-25 19:04:40","0","1","1","14"
"53cc173f-0c6b-b8ba-7abf-4e5c1f59dc7b","PDC: MAQUILA PRODUCTS DEL NOROESTE, S.A. DE C.V.","2011-08-29 23:22:12","0","1","1","14"
"53d14132-8834-d0ae-caa5-480e3c474848","INDUSTRIAS DEL INTERIOR S. DE R.L DE C.V","2008-04-22 19:28:25","1","1","1","18"
"53ea47af-5d12-e6da-bc5f-5845f13b42bd","Corrugados y Empaques de Norteamerica S. de R.L de C.V.","2016-12-05 22:58:24","0","1","1","18"
"54028c8b-efeb-30a0-c516-5668941bbd62","Digital Concepts De Mexico S. De R.L. De C.V.","2015-12-09 20:50:39","0","1","1","11"
"5416668a-1d50-9ba4-c7c9-4e29b4e4175c","Johnson Controls Automotriz Mexico, S. de R.L. de C.V.","2011-07-22 17:31:52","0","1","1","9"
"54297b8e-a97f-7d66-01cf-457d9c5594a2","TJ Connections, S.A de C.V.","2006-12-11 18:00:26","0","1","1","16"
"54870fd8-ab48-6c27-0e86-47167033d1c5","Rotomex Del Pacifico, S. A. de C.V.","2007-10-17 20:27:23","1","1","1","10"
"54c4be93-16f4-3904-5ba2-4fecbfef3f25","Industrias Nishiba, S.A. de C.V.","2012-06-28 20:34:56","0","1","1","9"
"54f5dbc1-6a45-9a43-0ba6-48ee80ae8140","Bridgestone Firestone de Mexico, S. A de C. V.","2008-10-09 22:07:45","0","1","1","17"
"555bb23d-3338-7d20-0125-4c3f89c5837f","CW Textiles, S. de R.L. de C.V.","2010-07-15 22:20:45","0","1","1","10"
"55708936-49f8-4028-4a42-44dcaf78eb8c","Nordwest Internacional, S.A de C.V.","2006-08-11 16:24:13","0","1","1","14"
"558c8b81-b86f-8965-af31-4601e07df71d","Grupo Industrial Mar de Cortez, S.A. de C.V.","2007-03-22 01:50:32","0","1","1","14"
"55a5c387-ed1a-b3b0-e943-4eb4568e9efe","Veteran Promotions, S. de R.L. de C.V.","2011-11-04 21:16:28","0","1","1","11"
"55e5069e-9042-10cd-7a89-5980a5fc79e4","Montecitos Manufacturing S. de R.L. de C.V.","2017-08-01 16:01:21","0","1","1","17"
"5630ba68-f5a5-c5a1-a804-4c23a0971a64","Mayabtun, S.A. de C.V.","2010-06-24 18:16:22","0","1","1","10"
"563c5d35-9fe9-7692-5435-44c50c980ea8","GSG de Mexico, SA de CV","2006-07-24 18:08:07","0","1","1","16"
"569a8e81-ad34-f838-b7ab-482cb04d613b","Residuos Industriales Multiquim, S.A de C.V","2008-05-15 21:50:38","0","1","1","20"
"56a09aae-9f99-dbec-8c73-471677482403","Mexicase, S.A de C.V.","2007-10-17 20:59:00","0","1","1","10"
"56bd6fc7-1dc8-3a85-41ae-44b2e581919a","Best RV, SA de CV","2006-07-10 23:41:36","0","1","1","14"
"56c3a5c6-3a86-b5d4-b3f7-455b7861d5bd","Merry Tech Internacional, S. A. de C. V.","2006-11-15 20:30:28","0","1","1","18"
"56e07a63-5106-3bfc-bac9-54107b88d996","Cal-Comp Electronics de Mexico Co., S.A. de C.V.","2014-09-10 16:27:11","0","1","1","17"
"573774c4-9876-ba3f-9374-59c95429cd06","Baja Shelter S.A de C.V.","2017-09-25 19:10:44","0","1","1","13"
"576327d7-28f2-814f-4369-4817c49a4114","Becton Dickinson Infusion Therapy Systems Inc., S. A. de C. V.","2008-04-30 00:58:34","0","0","0","15"
"577c6249-01f1-c2d1-8faf-4c17f0a53a48","Sitwell, S.A. de C.V.","2010-06-15 21:28:58","0","1","1","10"
"57902c81-f281-47d9-b40e-4e61405071e2","Gabinetes y Laminados, S A de C. V","2011-09-02 20:45:46","0","1","1","15"
"58226d0e-6844-9ea9-44b9-5d1cde8940e3","Inter Global Marketing and consulting S. de R.L. de C.V.","2019-07-03 16:58:37","0","1","1","11"
"5838d3d7-6e45-2507-eae7-54498289c25f","Alstyle International de Mexico, SA de CV","2014-10-23 22:36:26","0","1","1","16"
"5846c0f3-8759-122d-1f9c-49a600490334","Hidra Control, S. A de C. V.","2009-02-26 02:39:48","1","1","1","12"
"58849493-a1ed-b086-e54b-50086bcd82bc","Meade Instruments Mexico, S. de R.L. de C.V.","2012-07-19 20:20:01","0","1","1","11"
"58e67cb6-3db5-b2f8-93a6-4649d1c34263","Dove Creek De Mexico","2007-05-15 15:29:12","0","1","1","18"
"58eddb17-ac84-86a0-cea5-4c4dfeac6fab","Carnicos de Jerez, S.A. de C.V","2010-07-26 21:31:54","1","1","1","16"
"59220d1e-714c-f312-75cd-45d38e95a4c2","TECNOLOGIA Y SERVICIOS PARA LA INFORMATICA, S.A. DE C.V.","2007-02-14 22:35:02","0","1","1","15"
"59753523-297c-be17-fedb-498b984ca5c3","Jonathan MFG de Mexico","2009-02-06 01:54:03","0","1","1","23"
"5a0ec6a9-a380-e4a0-d760-4807d7166da9","HILASAL MEXICANA S.A DE C.V","2008-04-17 23:04:57","0","1","1","17"
"5a210582-c12d-d57c-666b-483c8928b79a","BRENNTAG PACIFIC SRL DE C.V","2008-05-27 22:22:13","1","1","1","20"
"5a3faac3-3aca-0401-d72a-5429bd006204","Electrolux de Mexico S.A de C.V","2014-09-29 20:12:51","0","1","1","15"
"5a931649-bf2f-31b5-8974-48b317182bb5","ROYAL CABINETS DE MEXICO S DE R.L DE C.V.","2008-08-25 20:35:20","0","1","1","14"
"5aa8b2a7-e781-02fe-df5f-4c8aa167a95a","Proyecto y Manufactura Industrial, S.A. de C.V.","2010-09-10 21:22:40","0","1","1","10"
"5ab11c44-df5f-c2cb-1f5c-4e56e6c41794","Dupont Mexico, S. A de C. V","2011-08-26 00:17:31","0","1","1","16"
"5ad8bcdd-4c91-79a6-02d8-4817637dcfdd","VALEO MATERIALES DE FRICCION DE MEXICO S.A DE C.V","2008-04-29 18:04:11","0","1","1","18"
"5af80b3d-ac6a-15d9-d24b-500f1a6c956b","Manejo de Ensambles S.A de C.V","2012-07-24 21:57:16","1","1","1","14"
"5b5480d4-18af-7e6a-e936-53837f9f185d","CACAO Y CAFES DEL SUR S.A DE C.V","2014-05-26 17:52:58","0","1","1","16"
"5b86f9b0-29da-03a5-c0bf-55103efdb84f","Matalium, S.A. De C.V.","2015-03-23 16:25:19","0","1","1","11"
"5bacbed0-8b53-e455-df72-45c3a0f63866","Enrique Ramos y Compañía","2007-02-02 20:35:10","0","1","1","17"
"5bbd1d55-3fcb-1840-9d85-4983aebaa9b5","Robert's Enterprises, S. de R.L. de C.V.","2009-01-31 01:52:05","0","1","1","10"
"5bd28a8d-bf1d-163e-9ee7-580e57ff9bff","Dorco de Mexico S.A de C.V.","2016-10-24 18:48:47","0","1","1","13"
"5bd60719-44a5-79a2-9bef-4983ae39dc50","Velcromex","2009-01-31 01:50:34","0","1","1","16"
"5bfca0df-623d-f88f-1f7c-46ae47cad70b","Doulton De Mexico","2007-07-30 20:16:18","0","1","1","13"
"5c1fd9d0-e7cf-a9b9-4eec-58e40b5221b7","Megaforce MX S. de R.L. de C.V.","2017-04-04 21:07:50","0","1","1","14"
"5c26fccd-bdd4-4096-ec4a-4f57cb39744e","Flotadores Especiales de Mexico, S.A. de C.V.","2012-03-07 20:55:16","0","1","1","16"
"5c2e7498-254b-4591-5f31-56e9bb2d4d39","Productora De Cajas De Carton, S. De R.L. De C.V.","2016-03-16 20:02:29","0","1","1","13"
"5c5f1fe8-31b0-d865-96d3-4492fcaa4d57","CEQUENT TRAILER PRODUCTS, S. DE R.L DE C.V.","2006-06-16 18:44:39","0","1","1","9"
"5c7c2609-3b35-0fcd-62c3-46ba4d0cc9d0","FIESCO PRECISION S.A. DE C.V.","2007-08-08 23:09:09","0","1","1","17"
"5c86dbef-62a2-d2da-6601-4ffc69e4e6a8","Mutsutech, S.A. De C.V. (Planta Tijuana)","2012-07-10 17:43:04","0","1","1","15"
"5cbb4d33-1782-f362-6f9e-48b311fdd067","AMERMEX INTERNACIONAL, S.A DE C.V.","2008-08-25 20:10:51","0","1","1","12"
"5d2bcf7e-20da-f8ae-4f0e-4983ae676da4","Gemtron","2009-01-31 01:51:48","1","1","1","24"
"5d35f196-8e48-43e9-ca14-5e4727863eaf","Alpaso Manufacturas S.A. de C.V.","2020-02-14 23:02:45","0","1","1","19"
"5d8398e4-12e3-bf8b-1303-45ac31621c24","Kent H. Landsberg Co.","2007-01-16 02:01:13","0","1","1","16"
"5e415d59-1605-d463-e7b8-565e2880087e","CWC Mexico, S.A. De C.V.","2015-12-01 23:07:03","0","1","1","11"
"5e477586-f860-a350-9cfc-5175a18e4ed5","Sigma Ink, S. de R.L. de C.V.","2013-04-22 20:44:57","0","1","1","11"
"5ebf5fcb-28d8-c8d4-07d9-5755cf82a6a9","HFI - Sucursal Cd. Obregon","2016-06-06 19:29:26","0","1","1","12"
"5eccf6f1-6a7a-f570-e7f2-4ea6fb6e77c2","Bozovich, S. de R.L. de C.V. (BOZOMEX)","2011-10-25 18:10:17","0","1","1","10"
"5ee006c1-0033-7549-2eae-559efba30778","Auto Tech","2015-07-09 22:51:46","0","1","1","19"
"5f838f76-0829-dd8a-5a1c-48ed25b6f903","BC Metal And Shade, S.A de C.V.","2008-10-08 21:25:19","0","1","1","10"
"5fe7c0af-1d09-cf33-1d91-4ac3807dc559","Alejos E Hijos, S. de R.L. de C.V.","2009-09-30 16:02:06","0","1","1","21"
"5ffc3a8b-b7d0-f358-86e4-5005b8df1d23","Valutech Outsourcing, S.A. de C.V.","2012-07-17 19:11:37","0","1","1","16"
"6001dc7d-faf8-c3d4-1c21-5c76c6f4fbcd","Tecnica Industrial de Norte America S.A de C.V.","2019-02-27 17:18:46","0","1","1","13"
"6007a997-34f0-aee2-9086-48c5454076dc","Laminados de Barro S. A de C. V.","2008-09-08 15:32:55","0","1","1","15"
